RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31
394908,68,"New Haven, CT",msa,CT,1281.106213255054,1299.2684232882411,1313.5626825057566,1314.5867597206743,1314.5737991222102,1311.7184828880297,1311.6592519701912,1308.7255245951337,1312.9275522034147,1301.493883653548,1306.263366479686,1310.626705790918,1329.6107034054678,1339.3467621152308,1342.2822060123453,1349.6176476544115,1346.2674343712051,1343.4961979046593,1340.5412990504542,1336.4163756022494,1333.8680520789924,1331.0399583435753,1336.1173353421666,1339.4789531495971,1350.4131764019826,1360.5559677269287,1371.298769446009,1374.990964784357,1376.1433225564729,1379.8121541441026,1374.8683024834934,1370.438378694932,1370.6456731972155,1373.8489900408601,1380.0204666024456,1381.9486078810626,1391.087720935226,1399.4240181247399,1405.9719025002623,1409.8144886521789,1413.2788410843723,1410.7229858334383,1415.3352245466392,1411.159034163897,1413.8911816322336,1412.5468982727677,1422.6165691107983,1428.5327669411174,1438.2139849266903,1443.1001292748372,1453.394559023201,1453.1875411630367,1453.3131622507615,1449.4039326950676,1447.5085559179784,1454.06993890683,1460.675235016197,1468.9699357337295,1463.72760074301,1470.5686349128441,1477.9725646490658,1491.6362601969252,1494.483586964315,1500.9569112181123,1500.262218716278,1504.349292585448,1513.8958462437909,1532.8371588474986,1543.8979295242214,1542.04325730837,1536.1631521128145,1535.3725395160973,1545.2517273963167,1562.2014837116387,1601.2613040389995,1637.462551934604,1687.0187378815206,1701.7662931106543,1716.066664473582,1705.0697938182818,1716.5106058702102,1725.4473065344528,1725.8779417200521,1729.272352597316,1748.7542234454083,1795.2306851391859,1816.3896256123269,1832.9249473279185,1845.8623308898746,1859.2920557311077,1874.9611747565089,1873.8745791245792
394486,69,"Columbia, SC",msa,SC,941.1580102644484,946.6566577623811,959.9683778786491,965.1027946996496,971.503155688881,974.0212817593573,972.3936748671426,968.9930027235125,969.6172949204168,964.7223329240918,970.9750766605821,963.0723391260766,976.9814751299098,974.2802577201355,987.7512293967917,987.8169253934163,995.1584439035375,995.6276901430728,993.9793701819324,993.0077764241081,995.764865169859,995.0077376633925,992.8631227429958,993.6169246768163,1004.5956311191,1009.7769718005908,1015.4957377800923,1018.361314889377,1021.7927459807767,1025.244301562968,1020.4679902383417,1021.8235872623476,1021.5966831689399,1024.0042487479334,1022.0144605230377,1025.3435489139742,1030.8774743325282,1044.446929917741,1051.1706065140247,1056.9674622789116,1059.3507087662915,1060.659930983248,1064.4786020389197,1063.849808602594,1064.336715416505,1063.4537639556802,1068.689551072872,1073.872424008857,1081.2341580079872,1088.5256627145877,1094.7395706280438,1102.9919197202448,1107.812839049596,1111.5558929476113,1106.302858296983,1101.3979351367277,1098.5703066897931,1100.091704667512,1105.1874808472328,1110.7327158317455,1122.169873341228,1123.5942868731486,1129.9359651290408,1135.378061228968,1149.7113186329907,1152.6656944166737,1156.1903249350933,1155.1408915145869,1161.8420471871918,1161.8867444968998,1174.126879158472,1183.5554213668238,1202.6345570501596,1210.6420469359675,1229.3882874708422,1255.0020330920063,1287.1860006470804,1311.8939061357369,1325.4061834660763,1336.0024786009667,1352.674325687398,1357.0254619095772,1348.4796663640018,1338.2623550984633,1352.5612662964456,1373.7440508068182,1399.6816289071648,1408.3604335326452,1435.617221679736,1437.080304334286,1448.0020347657423,1440.1097864547994
394318,70,"Allentown, PA",msa,PA,1155.8669278697357,1163.8790122588462,1169.2022517400524,1176.968368087786,1176.8603347336464,1182.4538564393622,1181.8261846943185,1184.9774014372263,1186.898320976431,1188.289989782494,1185.199957852057,1190.0566629174427,1194.2241684629566,1200.9848938319453,1198.0704572420148,1202.94505628168,1212.8921031402067,1214.791155235936,1216.955769087773,1215.702572959924,1219.15503852033,1216.0085255721135,1211.4931584334681,1216.5881162239748,1227.2213463546345,1230.4762498290604,1233.5620790999346,1238.461759135071,1248.33547722054,1253.1038642802419,1256.3464391683804,1258.38321723334,1256.960714636769,1251.7470879443704,1254.2407557867373,1258.2008631728277,1264.2901770755457,1269.5029999372275,1278.169813774784,1283.0101210420444,1289.395210337745,1294.694447400729,1302.0139872641682,1297.1296775522217,1297.4173602918884,1291.9733332604305,1292.1890491863924,1294.1991110086653,1306.964825834037,1321.2427593772131,1330.8447013758137,1332.978734758738,1341.2793419841364,1345.876030026722,1352.8071877176515,1349.1145817588138,1348.7942984482875,1347.0726250513758,1354.0754044603136,1357.3344099866483,1361.1564279303761,1359.1150760238013,1361.507997773014,1370.2906119523086,1382.7785186102035,1397.7209041581573,1406.9692648684,1426.1196092455034,1439.7859852093145,1452.833424256013,1457.2148142447065,1463.1702979571617,1484.5716638440203,1508.1568437773578,1540.0407563538934,1574.2963127257035,1614.1407071531376,1642.0660552676268,1652.8126763946964,1657.5815562911273,1669.146964276565,1684.2535278059217,1707.1696145676653,1722.103842133542,1741.0652135462021,1747.5295909761646,1760.7980848755547,1771.2896019180141,1778.7283314578651,1780.0875528581191,1774.9106288363928,1758.028128581681
394561,71,"El Paso, TX",msa,TX,1058.4664616896098,1060.934135760705,1063.6218034684457,1066.5558365238057,1068.6076034124774,1067.9647320156935,1067.7697517354538,1066.2687744858358,1062.8344509734486,1061.649214656847,1060.0390849773123,1060.9435799850273,1060.3187414685,1063.2349342940558,1065.024611154802,1066.6760175369648,1067.0643397808494,1065.9963531522305,1061.1610425106128,1058.0934388013327,1058.895575357024,1064.1605145140254,1065.3184552183586,1065.090133206467,1065.5738281878046,1067.238335610242,1068.9673458957413,1071.437169262175,1074.0599899118263,1075.68585651057,1075.0427003168004,1073.870654979694,1072.2811863687664,1071.1034007692804,1070.561608359841,1070.4076988729284,1071.5554130829798,1080.3354592099756,1085.0831893705788,1090.87261159331,1090.02947862988,1094.1861130130728,1088.0177219139964,1087.2691516963305,1087.2447008418285,1095.7285323684014,1096.2200477586032,1089.843374067591,1091.510492458361,1095.9940257050132,1109.345956799411,1113.5591899139276,1116.7812795954826,1120.2564132467196,1123.3032887643158,1123.6077069535231,1123.9899424976466,1124.5706777977432,1132.3325170436467,1135.6573549110278,1139.924598682031,1143.4512887340345,1152.1576594269375,1159.3409370667098,1167.5567795635413,1176.2061162828259,1186.8192409877045,1192.7760150506526,1196.8042446823288,1200.2329031886982,1200.3202593745707,1204.2709186593004,1213.972039126085,1232.5556633642677,1251.9153139216821,1250.8852003138838,1267.416641659476,1282.5206053451052,1317.9169851083827,1331.6856715583551,1335.8150457807185,1348.4310945335942,1357.7048182913752,1400.2202860249167,1394.6418086556423,1426.1747679744158,1438.960156400463,1497.5224160421114,1509.6758482529724,1507.342990770644,1477.7353610093987,1475.5038398105469
394952,72,"Oxnard, CA",msa,CA,1973.7299068176999,1989.0153078090052,2013.0796016260551,2015.9829972869927,2024.1592555125287,2031.2317027782142,2046.7983728713953,2049.1474293810884,2047.2837571224936,2042.828629686557,2047.3739040816245,2051.739957804548,2070.556171547909,2079.9443392897865,2092.34010692993,2091.6170860473176,2110.097490900094,2123.098471688122,2132.1606634935906,2139.233195200604,2142.60426070228,2143.1455609692316,2142.314119821053,2152.507428287246,2176.564044688462,2191.229957650526,2207.2286043912077,2205.5283965058593,2213.827212543386,2219.180292497373,2234.372249751592,2233.730420319812,2227.3733297615454,2230.8238604319536,2241.3894561886495,2266.19730884533,2272.8516634794123,2276.6736604442062,2278.629273304152,2289.4590487393557,2306.540215177716,2318.73177591894,2322.757976796781,2329.945683208559,2327.527497504367,2328.954900912142,2332.366054356392,2343.1151336001676,2356.9649259500056,2349.1775479056155,2353.0033739478363,2362.9161345023026,2387.263289238809,2392.094495121208,2390.991335026271,2388.060980435169,2396.276045736052,2397.600649770499,2407.043060659633,2411.3555739599137,2412.8562827612163,2391.2834968169477,2383.9312732496664,2383.9539730404595,2410.325413091428,2424.331690941048,2444.3381541953504,2460.487360644736,2477.9138177563295,2506.1013811166354,2524.143397274704,2538.032308584972,2558.4431582769776,2605.737040959457,2644.369707140135,2687.98509313886,2707.479564429867,2743.0946006487907,2780.1019280735504,2816.3128677414334,2840.419932532495,2862.181513181127,2876.9279608062766,2907.90444026863,2919.623852154451,2947.746166671298,2976.6797656811978,2977.3647726479903,2979.4953215453374,2978.324600467958,2995.909099621978,3003.450439322621
394457,73,"Charleston, SC",msa,SC,1190.7869430869919,1194.582422950156,1197.2779515422735,1205.1896498405958,1215.7950880328785,1218.944287086568,1220.10442083313,1216.9215604660847,1216.9168746932141,1215.6739524987288,1221.0595856336777,1233.9402678149972,1245.1142136603266,1253.2179138727965,1255.2436074214431,1263.3909162236123,1271.9769778486534,1274.3193363969735,1273.2171494694792,1267.0092796032413,1270.0272605838302,1269.215196763934,1275.0270751683215,1279.4234344924052,1294.3858776092554,1303.2354629994963,1315.418690985514,1318.1651984762373,1326.5142163141056,1329.3061993664078,1334.6216070346538,1333.5227200767104,1336.5276561443666,1327.312454590611,1326.5546259644514,1329.1160471754815,1339.9713799555186,1351.2154537313504,1356.3799153192738,1366.3670402816085,1373.1004432970221,1379.7259773210624,1384.142083966743,1382.6253221674974,1378.076878164242,1369.4867860651223,1370.4934486126115,1377.2134183568128,1388.3083715352575,1396.7491953627098,1407.374129820772,1417.3836484072895,1423.7710372282552,1422.8605459328023,1421.790767489335,1421.2305231482183,1423.580587054712,1424.4994254471496,1432.8354278360052,1438.8527502011807,1441.5885540850884,1433.923923228504,1423.4958539462302,1421.3007010801946,1430.066131233335,1442.9169686078715,1453.497117649058,1449.9478623761802,1445.3628046487827,1449.7160067611142,1464.2855331742928,1471.3735120192832,1485.0083768893699,1500.7054299394624,1539.9532125692863,1574.2063250330573,1618.8808010739979,1670.9975584761014,1705.8853762524952,1723.2780641381173,1727.297856899791,1736.8897523494575,1734.8855709469983,1732.8245105701692,1733.7139874017307,1772.0019767214142,1820.2059859739597,1868.4103045873396,1900.3390787765227,1931.4226298315161,1952.5898908820036,1960.9235211102252
394440,75,"Cape Coral, FL",msa,FL,1065.4053960740303,1083.319354472495,1103.4605513693512,1116.0764453204517,1119.9130446616525,1131.3422345910894,1144.353119014303,1156.0353358783962,1166.9798409235734,1171.9311835473725,1182.037192793908,1182.3156827899732,1189.2307309385458,1191.3527782501083,1195.985434403729,1199.9756455202778,1205.8879457119292,1214.0902780466604,1213.2787943640649,1216.9772038825183,1224.8974880764943,1237.149388067407,1248.607781538845,1248.1664733981916,1251.332454698064,1248.5584541078674,1252.6876864816854,1256.04715304633,1259.6129134664995,1260.9409193585734,1260.8869774237087,1268.3951405370724,1280.2069247269455,1293.4633009134945,1306.1893022749293,1309.3427236494765,1309.2627976658396,1304.5089359085168,1306.5348914577,1309.9306496716417,1316.0594833467405,1328.113412963201,1332.9269858573014,1340.959222316538,1341.9013363107902,1352.8215961864948,1356.7607622377034,1356.0347301492586,1353.5393792771704,1355.1187141647436,1360.8313583556067,1367.825167232117,1371.6065134374305,1375.3512044025135,1381.4888866028746,1387.6781887364416,1396.7382464167229,1403.6007078891764,1409.2177146212816,1417.2145652144386,1417.596457686042,1410.7801078906625,1403.0159293224824,1399.9706265999457,1417.582338892793,1430.6193279775582,1451.2079461391213,1462.3953366903336,1483.1538414325641,1492.0714193713138,1494.8337295520869,1499.0212065340515,1513.4835093501433,1539.8089288823764,1567.609535641455,1608.0084850775145,1663.3076633799722,1734.75173330299,1801.951998969337,1862.4605627174192,1915.1149056924835,1959.8752754724549,1988.1659068772503,1988.9492944959477,2000.40697678698,2023.9170456967247,2086.272932346519,2112.7394650400092,2132.3263734113807,2127.6204684404865,2144.337244415861,2182.111691993012
394648,76,"Greensboro, NC",msa,NC,921.5618764127885,931.1413900815435,935.7826695370436,938.2730312181377,940.0677700218711,940.0727418212754,946.2774855249393,946.9254058503572,946.9886393430169,943.0407322434164,944.4698460127595,947.4666046236246,950.6825156953743,951.510656899363,954.0096871142766,950.9540517048598,954.5046760060136,957.6605193996069,963.3004688174839,954.0465710945493,958.0738784242966,961.2414824118935,974.4530373717373,972.3012823133735,976.5621975975116,981.3159423756425,991.3592987614979,998.6394853875627,1002.1383432381662,999.7173156738136,1000.1042069802293,998.0936444084641,994.1501937912822,992.418577225585,994.3808672963171,1007.2546275910032,1013.0241501388142,1021.9696942862033,1019.8882479417165,1024.0740645271064,1026.6202674316912,1032.0175836720837,1033.9545179809595,1033.7409409595075,1033.8589046828822,1036.2641947233665,1040.2034073469981,1049.2696996135764,1053.9862955945985,1059.8830834373582,1067.318222300822,1075.106806681816,1080.8311814825197,1082.1679351950638,1082.1868827545138,1083.7813732167747,1088.5620365784032,1089.2645337936174,1094.4971318568203,1097.9750257221729,1106.4013958416217,1108.6345495445325,1115.5431069378849,1125.2026204740375,1136.4514208627593,1137.9182586169086,1134.3871586756452,1141.4813187776265,1151.845903166669,1169.1317497661712,1173.1156728378432,1190.2495225709708,1201.4209774251497,1218.1750895780929,1221.9309208735747,1240.6566898587812,1259.0246558383644,1284.5928788059184,1299.7656333668288,1318.36634091598,1344.1703770243043,1361.4639570711893,1371.056448086885,1380.9084006937007,1394.1434238223574,1413.9722406370586,1425.4097823612008,1444.8347467832698,1458.103363201883,1462.4495941819694,1471.5287803451338,1476.7347564832387
394399,77,"Boise City, ID",msa,ID,942.4480981256361,950.4442527292788,962.1913194041077,969.4504090533432,978.6995280817367,982.8161739471059,985.0357710115599,985.1464953518724,983.0839512071631,980.4258038871795,978.2991175750489,985.2530348121429,998.2100297394018,1015.3917887906389,1025.3408021560717,1035.966177363246,1046.2421856978178,1056.315407815667,1056.992702911654,1055.7907644133072,1046.798734073778,1044.5186673610626,1044.3624699081943,1054.2266546682677,1068.007116397623,1085.171930438397,1100.1939806645619,1112.4191936739112,1121.8004567518171,1130.874516638422,1135.414078339888,1133.2453460690697,1129.5530429744026,1125.7570523288516,1125.6313089108835,1135.8627927341252,1149.5274142758826,1163.6433248374565,1177.240819145794,1195.7409431007668,1215.879308882406,1224.7541470267158,1227.1586365188039,1221.5342731849337,1223.896491980422,1221.3290706689893,1226.8893110809438,1230.6392486426016,1246.338203387144,1262.4251828093356,1283.3816720534428,1300.7422133174673,1311.2630361022539,1313.2671673618222,1310.4454572820048,1307.804052381796,1303.1439842735547,1301.037934418174,1309.808455495779,1315.3642513073562,1332.6388280293802,1332.096082495556,1342.5594242251973,1340.9836564996583,1361.3476577975189,1377.9547348717476,1398.2160882638527,1409.4994667348376,1425.825313821415,1448.6891248446418,1467.7626574572935,1494.1251059160124,1524.0563890250855,1573.7126678452632,1625.074746234568,1672.3760030751805,1711.6148853939046,1742.282690776977,1748.118621757071,1733.2478474798495,1724.0805233193985,1716.8576907678953,1733.4828186149045,1736.9688213872605,1765.4834259376169,1791.8488023654636,1829.8974519015792,1855.5900220011129,1867.2491015514468,1869.6935256466388,1853.3430625612873,1825.1761640624734
395134,78,"Stockton, CA",msa,CA,1373.5445871137988,1390.6284117867974,1405.4410768619439,1416.0496976621218,1422.591389895679,1438.4320628103108,1449.4968880139977,1464.7385075414313,1459.2649915154102,1459.090858344194,1463.074753815581,1484.647423880934,1500.1656475846312,1512.2989014893503,1520.9320626873864,1541.4161624805904,1558.356895875056,1567.0516620403016,1577.6552946955185,1585.6526691097872,1592.1150281872804,1599.1395200311183,1605.4076330659536,1618.114702101513,1617.5903541825041,1635.0868140133005,1648.5460797588087,1665.813980984718,1681.2778719437488,1704.0207155440717,1722.1745527755697,1718.74948633794,1701.03291121532,1698.7695656872104,1709.1538725607386,1725.9081468724671,1735.6995406614442,1747.9547650361171,1764.4353419054692,1775.0539746137886,1789.9810302832573,1805.1449295460902,1816.2271454122001,1814.3355150905415,1809.620261658462,1804.2010928250752,1808.2948925439032,1810.5884870654202,1824.3401890028442,1840.688010607144,1856.615358572524,1869.4881360090615,1883.0980345986045,1893.7181902196346,1896.7711359049144,1897.4329757099765,1896.3838189087826,1910.9290638421053,1928.1498009987943,1947.2401683887797,1948.7921942719954,1949.2507515305624,1953.2514112954677,1960.2419647194176,1973.85607401646,1997.040869548561,2019.1122380094369,2032.5217692702702,2035.9005784529757,2067.961367833083,2094.761776211267,2113.413324206341,2140.5754539098684,2175.2797676808696,2253.109168127805,2299.677692465799,2341.906778431019,2353.470289255316,2365.382540622837,2365.6975095276816,2340.5875894103833,2338.7722761130617,2353.3740252326015,2396.757037539103,2426.122865510712,2461.4946224553196,2479.242180352959,2483.9120875605513,2476.26352193374,2472.723483004078,2472.2115511053157,2455.4319841269844
394484,79,"Colorado Springs, CO",msa,CO,1098.3007039319557,1102.8651531107482,1112.5820997387498,1123.2353820258866,1133.173852631312,1138.1628145177613,1140.8215164417513,1142.5847550087412,1142.576819395889,1146.4090002814505,1149.1158159661393,1154.7567215338927,1161.2891912687296,1173.896100823768,1186.1065515267164,1198.8778086574605,1202.9810699261213,1213.5900654070908,1215.5172300603729,1223.9676595869332,1229.6162958261284,1231.0287969831948,1234.6271365696673,1235.7331033076198,1249.205321328117,1260.943892537993,1272.0635726174148,1281.691534861253,1288.6899821953596,1296.8728952474776,1301.4704467189322,1301.475459826595,1304.0658972098447,1307.6911944796975,1317.7038117444497,1328.3126317431772,1338.33731111998,1349.5338261299967,1354.5046923606337,1355.791118365935,1359.651503995384,1364.268771701181,1369.03035044218,1367.5305378880648,1365.198214004033,1369.8913868564832,1375.8146338397144,1389.7669752168617,1400.3523091113009,1411.4201435624454,1419.4845344895589,1427.0565892577877,1435.7585960687027,1441.305013248136,1448.5986843963367,1455.471718079148,1452.6475807031902,1455.8930207453757,1461.916776469583,1478.1101925420164,1484.288849540911,1480.7763090799278,1474.9435950479906,1478.9886053734494,1491.2636097181405,1509.1227667899498,1523.3922315757663,1532.142505842457,1535.836410168001,1534.2714392460573,1539.8730878665372,1556.309947733902,1581.0444035487108,1611.9267538780023,1642.6878714286397,1681.4379799643516,1724.6961706788109,1758.5407607479751,1769.1122294300503,1763.1345017020783,1760.9524512296014,1767.1358263160305,1773.1168109484324,1783.0169504610267,1800.0335854312386,1825.4915403718267,1851.4942991239955,1874.2359694077986,1891.765945640112,1890.4574328129315,1885.7203396458806,1873.4583304674782
394798,80,"Little Rock, AR",msa,AR,834.4708122801069,844.3944192843844,846.0853001967787,849.9114618269411,850.6044361188713,845.5015324932358,843.4498653372568,846.9149070882565,844.7639337755205,842.7567198128818,840.1136221591166,847.0353867356405,850.416930579514,849.7486712643129,849.14688466204,851.5720030821925,855.1405085181602,856.3136511315149,851.7404693415215,847.5193770528219,848.2697948888767,854.4052397009428,860.0034011536751,862.1163613511268,865.0650402885358,867.7923595008692,867.5643215445295,865.8578985893906,866.0235096576561,869.632348259591,871.8480346431362,869.6700678313749,869.2105836420236,866.9538369845195,869.7255399259612,870.4930384371943,873.6187786037008,875.9330374657893,876.7347146632801,874.4732652462982,876.4777952530686,879.6553568037286,885.7037735199672,887.5424871803318,888.0360846667445,886.9390803474898,883.7936786743182,885.5746744814163,891.519270614072,897.8527766393793,900.9650136676449,905.5056309367484,909.5654698654841,907.9139542922932,904.4133978654356,903.7178242963644,908.2661846006553,909.8824339953875,909.2554909455107,910.4930870388321,913.6156134146967,917.8586686759758,921.399224106905,928.6524201229395,939.4985174046088,950.2580758474763,956.800698932946,959.1742656699728,959.450465259857,964.0406994906592,970.2579970056696,979.1417455568471,986.7664274764287,997.8479707544545,1006.874981851556,1019.4816017852095,1037.6403736610532,1058.7902667250657,1073.9786192624676,1073.169281264086,1080.3273199343485,1083.9384176365818,1084.96614773882,1079.974579068466,1082.3171804665826,1095.7199192716557,1107.0286308640734,1118.006338601713,1126.653700716347,1130.4693327928976,1135.5508050278609,1140.250541125541
394766,81,"Lakeland, FL",msa,FL,1028.9774384918435,1038.0171488925482,1049.4216774731995,1055.3659964919182,1059.5981009215361,1062.4362651650074,1061.3890000757615,1064.5107923380135,1068.117142807624,1070.6527868008193,1068.440369743889,1073.081844222206,1072.7047650360246,1083.8259286176835,1092.173719061819,1107.6374417511645,1112.569944866333,1112.7485241223687,1117.2405648896834,1117.0207046734934,1120.8871740953025,1121.0068290221539,1127.4991634912105,1128.9664543004867,1135.5076615812457,1140.4167319394553,1151.1574173730899,1159.7202591893688,1164.8786141535218,1167.1207112004327,1169.2714064861632,1177.097549225401,1186.8209191885464,1187.172435963744,1188.8994267114851,1188.1616351600803,1205.5862779661798,1219.654225522222,1235.6819282167714,1237.149343334655,1245.780588105441,1248.2944020775174,1258.2572662917428,1262.402154145948,1267.0582308361027,1269.1631292493494,1273.0903857766723,1281.0820671157705,1293.110661911032,1298.0574834226911,1302.9747450146158,1303.2771363383679,1313.0475100563817,1322.6198320433464,1333.0751682884152,1336.8155927256785,1337.4110628606782,1341.223187568627,1346.5677093067204,1349.5038575933056,1351.2624730003783,1351.2528820892157,1363.0186317459907,1361.2913801055088,1365.9509936404597,1370.6976830091307,1386.3073207559573,1409.1254558398005,1422.4255032813894,1432.8234223185843,1430.513034612463,1426.2256439051403,1440.6854026466303,1463.0817153186922,1502.8828307315937,1543.8030975235156,1586.766476475374,1624.2929942535181,1658.4751103835026,1683.6207965808026,1709.7115814905324,1714.2117008004905,1723.1187061598237,1735.4775959981516,1778.4589130412824,1824.5774397489845,1856.227044014771,1877.936387414182,1889.4500538653617,1894.0191742237366,1887.9351947850344,1880.1545814231238
394531,82,"Des Moines, IA",msa,IA,992.7692984096426,998.0655780248616,1001.2847163326277,998.1699907000865,997.6381680255955,993.4639520837917,989.9365013797903,986.3743585321854,984.5618320468604,973.5754305900446,974.9827478269622,970.3760810671783,983.9635044039222,985.9497885085042,1000.9587981155619,1005.1246899540181,1008.9557449867817,1010.0016995717508,1009.5863989340312,1009.4814952242946,1009.5567772889002,1001.8805963876265,1001.460211829393,999.3734168092691,1009.338507587102,1014.1882033550196,1024.0944768036657,1027.921639442278,1037.4477366902074,1035.0341939378982,1028.9816693055398,1021.713841928977,1013.0478497709586,1014.0182213491922,1000.2698174366046,1006.8040170196506,1011.4955472661711,1029.1295362390863,1036.9653551467518,1041.8284864507675,1053.0371183006032,1054.4662407948001,1052.3296455131212,1039.015240091645,1031.7575471583727,1031.954432615504,1034.4209708591002,1032.1812519577622,1033.2841838072284,1039.2533109847166,1053.802465020215,1061.4799360077468,1067.6209760708568,1068.3782904576358,1069.495861101883,1064.5437278347106,1064.1200063520337,1059.228303720005,1059.004579360954,1060.0271966445846,1067.809671047215,1068.8203609282832,1069.058249132163,1070.5504401729365,1080.227335611127,1088.7632740176448,1091.3223077528116,1090.52418587768,1088.5940360957247,1080.4657246890822,1080.4419551139551,1080.344782849232,1091.5049920003685,1095.7716801948825,1107.181412127381,1116.664150687247,1126.1798562430931,1131.5460649273928,1140.681399878186,1144.7789875997314,1147.7855819118568,1147.7415755176091,1150.6542269660902,1160.2145735784795,1165.1737485757342,1179.874996422649,1191.711678307061,1210.0020656581692,1222.9658373418067,1229.220944715153,1230.8076223409787,1225.108738285641
394304,83,"Akron, OH",msa,OH,814.155251567644,816.1788104600448,816.6862681538132,822.0011367431166,822.4118155671227,829.9032065573954,823.7751729124111,826.7194096841803,829.7828804718592,835.3658286120217,838.0226138231578,836.675242225935,832.742453049959,829.9289833072784,833.7219194016509,842.272283456828,846.3211132191628,845.7139061972046,844.2901742130638,846.8186713206261,849.8240242857048,848.7901627333168,844.4437961265481,843.3266369258745,846.4749239492769,853.6062556108458,862.2202471688388,866.0279977244277,868.2872860995508,865.5348007927189,867.4815926064091,866.2052192915331,864.6212288247141,860.5070610373468,864.7326978502203,867.0636258061523,871.1100911879594,873.1828388010608,876.1596505599804,882.4983574193038,885.99971686545,887.082635443087,884.084924314523,880.696749819543,881.7396570340575,883.4989902556242,887.3020297094696,891.213305566308,901.239110927684,903.6165022918219,912.2843960489365,913.2959032940578,919.961215281903,920.8545167789914,923.6999893457269,921.465816240199,920.5989051525156,914.6587243614068,918.0853663438269,919.1301613565677,926.9118725721603,930.6671028648524,941.0860433159727,948.3886369609937,954.9838728668163,955.2842804367119,953.2232144900294,956.7972250040536,960.5400123643194,960.9201601344029,968.8089430470742,982.2806323337747,995.1580567243606,1005.452479330863,1017.3553544990225,1038.786235990006,1049.1414762318366,1062.7578537357472,1066.2487107623049,1071.3540217337904,1078.630751177829,1083.0010516519299,1071.3709339336338,1079.5106285924478,1098.052899428773,1140.2011745666216,1145.5738676522096,1164.398247169103,1171.9964593027105,1182.5685156656764,1185.3840435320203,1193.9058956916099
395115,84,"Springfield, MA",msa,MA,1188.1568810490878,1195.5233629214863,1199.365207331548,1213.1099200340477,1215.0032749932495,1226.5863624977258,1226.3572879872145,1223.743608792178,1219.3445407776915,1214.9557917541706,1220.018001758246,1225.3203139914658,1238.1742808909617,1245.4996444054184,1262.1688745925196,1265.0606322919173,1278.515825492103,1269.57303752634,1269.2728137502377,1267.3549196544338,1265.015116235572,1262.965421800368,1248.7668474287073,1245.9039850771887,1253.2238314731405,1272.9336190738595,1292.7240927794298,1303.4815558981852,1295.680891846527,1291.1262789850105,1296.9148763263959,1301.9417602249318,1308.6445277625228,1301.8938882490006,1308.8705689694323,1311.78243911294,1317.0149567875728,1316.5563781677831,1321.0394807183889,1320.5173499735604,1329.4947876109381,1338.7703072272518,1350.0383248281398,1357.0066676181532,1359.4632373907564,1350.660106093568,1350.0328031248764,1350.1733899264093,1369.6756567796508,1376.2119911462237,1379.1235302960872,1386.2478741006494,1390.8324740882588,1397.067004471023,1381.4092791234991,1379.0831840195488,1377.6971161467784,1414.1031829026117,1425.6140345158562,1437.5578901999831,1420.816253502896,1412.817843201277,1414.5625320463669,1421.0584330596928,1441.4116352921783,1430.4677573206232,1437.6492667755192,1444.484270634739,1453.8855900951112,1454.4638256702895,1453.8275322253903,1493.614875402915,1517.8233930393744,1536.2996535997438,1532.920476114086,1529.1290358071726,1545.3717942147316,1556.1591795254412,1563.1540005560535,1557.994647942543,1555.0838930871123,1551.7452804281122,1570.3400976552691,1593.0736597853963,1627.4685160261154,1665.5651883894086,1674.7225941464974,1699.0099298620023,1690.8397879668998,1721.0303189075719,1711.9564441356233,1671.1783424908426
