RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
395107,160,"South Bend, IN",msa,IN,92163.0,93967.0,100000.0,104000.0,104700.0,99033.0,90867.0,85500.0,87583.0,79583.0,79083.0,73333.0,87500.0,92633.0,105633.0,105967.0,109250.0,103250.0,96583.0,92000.0,92500.0,84167.0,83500.0,81667.0,90833.0,96833.0,101133.0,104217.0,98883.0,95083.0,90500.0,97917.0,98150.0,96567.0,84483.0,79733.0,85283.0,88783.0,93633.0,92667.0,95833.0,97667.0,94733.0,91067.0,84400.0,80000.0,76467.0,76467.0,81467.0,88882.0,95373.0,104373.0,107158.0,106167.0,99133.0,98217.0,99427.0,95460.0,87543.0,84667.0,89583.0,95833.0,104083.0,109983.0,116983.0,113233.0,112750.0,108013.0,102747.0,96413.0,92400.0,93833.0,94833.0,99500.0,106000.0,111333.0,116167.0,116833.0,115643.0,104643.0,97977.0,90083.0,90000.0,96667.0,99458.0,109608.0,114275.0,121233.0,124333.0,117900.0,117050.0,111383.0,110983.0,105333.0,97000.0,92500.0,99333.0,112833.0,124167.0,127083.0,126167.0,124833.0,122608.0,119025.0,116358.0,113333.0,113167.0,111833.0,117167.0,125000.0,129000.0,133417.0,133583.0,137417.0,136333.0,137783.0,131783.0,129450.0,122800.0,124967.0,125133.0,125817.0,132317.0,138783.0,145695.0,146195.0,139561.0,136750.0,129750.0,131750.0,127000.0,126000.0,127333.0,136500.0,147500.0,150167.0,153833.0,154184.0,151484.0,144734.0,140867.0,136567.0,132150.0,134000.0,144417.0,152750.0,157217.0,159800.0,166467.0,163667.0,161667.0,160167.0,163833.0,157167.0,149333.0,141667.0,149667.0,159667.0,168667.0,174000.0,179967.0,181283.0,178617.0,175983.0,174667.0,168000.0,159000.0,164333.0,173333.0,186667.0,196333.0,206667.0,204667.0,205833.0
394488,161,"Columbus, GA",msa,GA,139500.0,137833.0,140167.0,139133.0,143633.0,148133.0,142167.0,143167.0,136400.0,140383.0,132383.0,135507.0,131890.0,138125.0,140735.0,153668.0,150767.0,148767.0,139717.0,136633.0,131667.0,122417.0,119650.0,115392.0,121392.0,123075.0,127150.0,128783.0,133517.0,134700.0,135400.0,134917.0,138083.0,136733.0,140817.0,140317.0,145000.0,143333.0,143583.0,146917.0,148583.0,143467.0,136450.0,134917.0,139117.0,131383.0,122083.0,122083.0,135167.0,139333.0,140833.0,139167.0,138733.0,134383.0,132133.0,131233.0,137083.0,135667.0,133667.0,126833.0,125733.0,130567.0,133687.0,133378.0,134100.0,128880.0,122289.0,116733.0,121667.0,132883.0,132883.0,127050.0,124450.0,128117.0,135583.0,138050.0,137383.0,130333.0,129217.0,126217.0,137493.0,127860.0,130027.0,119133.0,123303.0,128470.0,141170.0,150467.0,151467.0,147133.0,140833.0,137150.0,135233.0,133067.0,135050.0,138600.0,146933.0,150300.0,153667.0,155333.0,152667.0,144000.0,135300.0,136633.0,136700.0,133400.0,132050.0,132733.0,138483.0,139283.0,143867.0,153050.0,152600.0,148517.0,147250.0,147883.0,146967.0,135600.0,137283.0,137867.0,147567.0,151417.0,160817.0,163817.0,160983.0,159000.0,153667.0,158633.0,157967.0,153533.0,150866.0,150199.0,158283.0,163900.0,171533.0,175700.0,172617.0,167147.0,164997.0,166330.0,168000.0,166333.0,162000.0,164833.0,168467.0,173967.0,173967.0,176667.0,176417.0,180000.0,183000.0,185833.0,187250.0,183667.0,179275.0,176358.0,178608.0,185417.0,196667.0,204167.0,204317.0,199283.0,195283.0,193467.0,195833.0,195667.0,197217.0,196583.0,206583.0,210700.0,214000.0,205667.0,205500.0,205150.0
394579,162,"Evansville, IN",msa,IN,99743.0,99327.0,103493.0,110250.0,114133.0,113133.0,107800.0,105833.0,102967.0,93682.0,93682.0,97882.0,106667.0,107750.0,109917.0,113050.0,112300.0,106933.0,106050.0,105117.0,108467.0,103450.0,105305.0,105638.0,109222.0,111867.0,111550.0,114067.0,112333.0,113750.0,112196.0,109946.0,113363.0,107400.0,110942.0,106875.0,116892.0,116933.0,118833.0,118500.0,118350.0,115350.0,118350.0,117000.0,119000.0,109333.0,109333.0,111833.0,113750.0,116750.0,117583.0,122583.0,121583.0,120917.0,121000.0,121333.0,116750.0,115083.0,113083.0,115667.0,112333.0,115667.0,120667.0,126500.0,124000.0,119667.0,116750.0,118383.0,115350.0,110967.0,104167.0,105517.0,112883.0,119783.0,121967.0,121367.0,123800.0,124133.0,125983.0,124173.0,125306.0,122156.0,117300.0,118333.0,120733.0,126756.0,128756.0,131256.0,131900.0,128400.0,126217.0,125550.0,124933.0,126550.0,125550.0,125000.0,124967.0,126633.0,133300.0,136633.0,137967.0,138050.0,135917.0,134833.0,132250.0,130333.0,129067.0,131233.0,131283.0,132300.0,133783.0,135400.0,137067.0,134250.0,134167.0,130900.0,130900.0,136550.0,138700.0,141267.0,139783.0,144900.0,148967.0,151383.0,147633.0,143917.0,143150.0,146317.0,146733.0,142417.0,139000.0,141500.0,144667.0,151300.0,150450.0,152942.0,154642.0,157809.0,159317.0,159283.0,156533.0,153667.0,150867.0,150133.0,149000.0,150300.0,153850.0,159183.0,164050.0,168583.0,170217.0,169183.0,165583.0,164783.0,163983.0,164833.0,166500.0,170442.0,177209.0,187175.0,189067.0,188967.0,185333.0,183000.0,181333.0,175333.0,172750.0,171750.0,181417.0,190667.0,197667.0,192317.0,192373.0,188040.0
394471,163,"Clarksville, TN",msa,TN,110333.0,114000.0,120467.0,124010.0,119827.0,116860.0,115495.0,116345.0,116345.0,117833.0,119483.0,121983.0,121967.0,126983.0,129483.0,131400.0,128067.0,124700.0,121608.0,118025.0,114392.0,114417.0,115333.0,119833.0,122100.0,123800.0,126300.0,127533.0,128333.0,122633.0,119300.0,117767.0,120033.0,125533.0,128067.0,129667.0,124000.0,124833.0,128333.0,132333.0,131833.0,130167.0,127483.0,126983.0,126317.0,128667.0,129574.0,133074.0,132491.0,132083.0,130917.0,132817.0,137817.0,137446.0,135446.0,131889.0,129427.0,126843.0,127900.0,127233.0,127833.0,128667.0,133800.0,142467.0,139750.0,134200.0,127200.0,125250.0,125167.0,124317.0,126750.0,130750.0,131933.0,132100.0,133433.0,135433.0,137967.0,136967.0,138133.0,135417.0,132742.0,132983.0,133400.0,136742.0,134500.0,136500.0,140500.0,146083.0,146750.0,143417.0,139833.0,137467.0,139133.0,137967.0,140167.0,138500.0,139250.0,140417.0,141767.0,150984.0,154317.0,154633.0,151000.0,148667.0,148667.0,143250.0,144233.0,144967.0,147167.0,145683.0,145649.0,150532.0,152032.0,153000.0,151223.0,151057.0,152057.0,150833.0,154333.0,155000.0,160000.0,161667.0,167575.0,170075.0,170075.0,169167.0,165417.0,162083.0,161083.0,160500.0,164500.0,163833.0,170167.0,174000.0,180417.0,183400.0,183900.0,181483.0,175667.0,172317.0,171650.0,174950.0,176967.0,177967.0,180333.0,183500.0,187500.0,191833.0,196667.0,200667.0,202333.0,204000.0,204667.0,203283.0,203283.0,202133.0,211850.0,220183.0,233333.0,236667.0,240667.0,241167.0,244167.0,245167.0,244667.0,243083.0,249750.0,261417.0,272667.0,276017.0,283600.0,286933.0,283583.0,272667.0
395028,164,"Roanoke, VA",msa,VA,158650.0,164650.0,166317.0,169233.0,168750.0,164550.0,164633.0,159967.0,158333.0,155325.0,161817.0,160150.0,161325.0,156333.0,163000.0,162333.0,169650.0,170317.0,167983.0,156833.0,146917.0,148250.0,150458.0,156042.0,153025.0,153983.0,150983.0,159500.0,166492.0,173658.0,171242.0,164942.0,163108.0,158192.0,162483.0,152150.0,154392.0,150900.0,160567.0,163742.0,166667.0,159583.0,155500.0,151075.0,158742.0,151908.0,145158.0,137817.0,147725.0,156133.0,167392.0,168317.0,168000.0,158167.0,157325.0,156825.0,156983.0,151992.0,152558.0,153567.0,160233.0,163167.0,169167.0,170833.0,169083.0,169667.0,166317.0,166067.0,157292.0,153142.0,151475.0,156500.0,159833.0,161000.0,169250.0,170917.0,172417.0,165333.0,159500.0,157825.0,150175.0,151158.0,154500.0,160983.0,163000.0,164667.0,170083.0,173733.0,170567.0,167817.0,167847.0,171013.0,168347.0,168333.0,163308.0,160958.0,160958.0,164817.0,172167.0,172150.0,171317.0,170596.0,170354.0,170654.0,170525.0,169117.0,169150.0,167333.0,168900.0,170567.0,174067.0,178817.0,179350.0,178517.0,172183.0,169317.0,165317.0,170667.0,172750.0,171750.0,171392.0,174800.0,183633.0,183642.0,180483.0,182317.0,181667.0,180167.0,175883.0,176550.0,177550.0,176242.0,176242.0,181408.0,188633.0,194625.0,198283.0,192633.0,189642.0,187975.0,191308.0,191467.0,188475.0,191658.0,196825.0,201475.0,206625.0,209967.0,217258.0,220275.0,223592.0,222283.0,218875.0,215558.0,213633.0,213875.0,211875.0,218333.0,222667.0,228167.0,224158.0,230688.0,232188.0,235696.0,233342.0,231675.0,231675.0,229900.0,238216.0,249466.0,260899.0,261333.0,258083.0,251000.0
394747,165,"Kingsport, TN",msa,TN,103167.0,108167.0,111083.0,109542.0,104542.0,102025.0,100900.0,97067.0,92917.0,88917.0,92750.0,95917.0,98417.0,101667.0,108750.0,112917.0,113042.0,111708.0,109608.0,107900.0,102067.0,103961.0,100461.0,104628.0,101467.0,107921.0,105088.0,105121.0,101417.0,109250.0,114217.0,114633.0,106300.0,106167.0,108167.0,106500.0,106420.0,109810.0,115144.0,119890.0,112333.0,112000.0,103583.0,103917.0,104583.0,102500.0,104167.0,101500.0,105833.0,108625.0,113958.0,113958.0,113917.0,111667.0,110800.0,109283.0,104858.0,106875.0,105142.0,109317.0,110833.0,115933.0,118100.0,118767.0,118900.0,116900.0,115867.0,112300.0,111300.0,108667.0,113317.0,113317.0,112317.0,109600.0,107933.0,112600.0,115000.0,117000.0,113667.0,110300.0,112883.0,105350.0,109367.0,106450.0,112317.0,110917.0,115383.0,121050.0,122967.0,121667.0,118167.0,115500.0,112317.0,108450.0,104117.0,107133.0,114167.0,123333.0,123667.0,126667.0,123833.0,127150.0,127150.0,128317.0,126667.0,124333.0,119667.0,116333.0,117000.0,120000.0,125000.0,127000.0,130417.0,129417.0,130733.0,130317.0,130650.0,128833.0,127967.0,125967.0,125967.0,129833.0,134167.0,134150.0,131550.0,134050.0,134000.0,132267.0,126433.0,125000.0,128000.0,131667.0,133317.0,131317.0,135981.0,139331.0,143648.0,142617.0,146608.0,149442.0,147108.0,142783.0,136467.0,139833.0,143250.0,147750.0,151083.0,153000.0,158333.0,158150.0,157883.0,159533.0,156717.0,155650.0,150767.0,155433.0,160100.0,163333.0,166667.0,168688.0,174021.0,170996.0,172308.0,171442.0,176117.0,171100.0,168300.0,166650.0,171667.0,183333.0,188333.0,193983.0,193983.0,193650.0
394741,166,"Kennewick, WA",msa,WA,142537.0,141304.0,146638.0,150878.0,154878.0,152211.0,150667.0,147300.0,146167.0,145667.0,147721.0,144943.0,141743.0,143970.0,149764.0,154430.0,155350.0,152784.0,152442.0,150735.0,150224.0,149433.0,149779.0,155306.0,158806.0,159833.0,156833.0,160150.0,159800.0,160433.0,158117.0,163700.0,168067.0,166983.0,160250.0,153250.0,151700.0,155000.0,158300.0,159900.0,163267.0,165389.0,165423.0,161248.0,161745.0,163411.0,166085.0,166500.0,168167.0,168417.0,166083.0,165417.0,163122.0,164122.0,164788.0,170300.0,170300.0,165283.0,163167.0,164901.0,171751.0,170567.0,170292.0,168492.0,169825.0,170033.0,170000.0,170000.0,168300.0,167533.0,165200.0,165200.0,165633.0,171267.0,174300.0,177300.0,177240.0,178360.0,177693.0,177453.0,177573.0,177479.0,176536.0,175502.0,180263.0,182446.0,187939.0,186845.0,190512.0,188386.0,189249.0,187883.0,193133.0,196696.0,198490.0,194906.0,196446.0,201413.0,209219.0,215013.0,213713.0,212240.0,209890.0,212873.0,216253.0,214770.0,214787.0,215000.0,219800.0,225373.0,233856.0,237926.0,242353.0,242370.0,243270.0,240937.0,240030.0,238427.0,240427.0,239833.0,246500.0,250120.0,260287.0,266825.0,276877.0,278177.0,276306.0,271263.0,267963.0,268296.0,269456.0,272789.0,277800.0,285095.0,301624.0,304947.0,306996.0,300300.0,303467.0,305045.0,306978.0,302933.0,297555.0,296621.0,300833.0,305833.0,305000.0,314667.0,319533.0,327533.0,325867.0,329617.0,326617.0,326950.0,325020.0,328353.0,329020.0,340667.0,352333.0,366667.0,375833.0,375933.0,377600.0,371767.0,378333.0,383300.0,391633.0,396633.0,402500.0,407867.0,412867.0,415367.0,413333.0,413483.0
395229,167,"Wilmington, NC",msa,NC,208333.0,205667.0,214333.0,216833.0,223167.0,218667.0,212000.0,202333.0,194000.0,199833.0,198667.0,202833.0,192833.0,196150.0,192650.0,193817.0,190917.0,192083.0,192250.0,187917.0,186083.0,186000.0,192083.0,191250.0,190000.0,185000.0,189333.0,196000.0,202667.0,197667.0,190167.0,181833.0,183833.0,181333.0,172667.0,170333.0,168667.0,175667.0,176667.0,180667.0,187333.0,183917.0,180408.0,168325.0,168408.0,163417.0,164750.0,165750.0,176883.0,178967.0,179600.0,176300.0,178300.0,170000.0,166333.0,165000.0,172250.0,174250.0,172583.0,170167.0,173500.0,177167.0,187333.0,188333.0,189333.0,181000.0,180500.0,177167.0,177167.0,170000.0,181333.0,181667.0,189167.0,186500.0,191583.0,194583.0,191917.0,190833.0,191833.0,192917.0,199667.0,195167.0,188250.0,183833.0,187500.0,197150.0,201483.0,203150.0,206667.0,201167.0,200500.0,195500.0,199000.0,198967.0,198967.0,198300.0,203333.0,215000.0,216667.0,216167.0,210500.0,209500.0,211000.0,214000.0,222167.0,214500.0,210833.0,212000.0,222417.0,227083.0,229250.0,229667.0,236333.0,235167.0,234500.0,231402.0,229485.0,228252.0,228767.0,232017.0,236417.0,237167.0,241500.0,240500.0,239000.0,234583.0,236417.0,234500.0,232417.0,232833.0,232083.0,235250.0,235667.0,241667.0,245167.0,248500.0,252167.0,258333.0,258333.0,263000.0,256667.0,252667.0,251167.0,258001.0,265001.0,262818.0,264483.0,276483.0,290500.0,297667.0,299333.0,296167.0,296500.0,289833.0,288667.0,292667.0,296000.0,306917.0,311083.0,322417.0,323833.0,324667.0,323333.0,326667.0,331167.0,336167.0,337833.0,342333.0,357333.0,372500.0,385167.0,390167.0,390000.0,383333.0
394660,169,"Hagerstown, MD",msa,MD,186633.0,189667.0,190533.0,190033.0,183833.0,179667.0,174500.0,172000.0,166000.0,164333.0,158800.0,160800.0,156133.0,159000.0,158667.0,161433.0,160433.0,155433.0,152150.0,149817.0,148817.0,147333.0,146667.0,148983.0,150617.0,149583.0,151767.0,147050.0,150142.0,146208.0,147625.0,141567.0,137767.0,132150.0,130150.0,127683.0,132600.0,139267.0,143800.0,142333.0,136833.0,135650.0,136150.0,139283.0,139117.0,135267.0,126133.0,124650.0,125833.0,130667.0,137333.0,139967.0,146633.0,146050.0,144383.0,142717.0,141600.0,141450.0,138117.0,136467.0,141650.0,145650.0,147000.0,153250.0,159250.0,163883.0,156633.0,150967.0,145317.0,145338.0,145881.0,146398.0,146843.0,148633.0,152867.0,156817.0,156783.0,159300.0,160583.0,158950.0,158017.0,151650.0,150650.0,150633.0,154967.0,157383.0,158750.0,160167.0,165250.0,165583.0,163650.0,158817.0,154567.0,151083.0,151167.0,153717.0,157217.0,160467.0,165500.0,169700.0,172533.0,169200.0,171133.0,168300.0,168300.0,160000.0,166467.0,164133.0,168633.0,168167.0,176833.0,180917.0,179883.0,175617.0,174117.0,172150.0,171750.0,171300.0,174133.0,175783.0,179483.0,179150.0,181467.0,182767.0,188933.0,188283.0,186817.0,181817.0,184250.0,184050.0,180717.0,178283.0,179983.0,186925.0,191942.0,195275.0,196667.0,195000.0,196333.0,192667.0,197667.0,196333.0,201633.0,198633.0,203633.0,205315.0,211648.0,214982.0,220786.0,222619.0,224286.0,224250.0,220583.0,217250.0,218133.0,223300.0,228300.0,225000.0,229900.0,235050.0,243900.0,245666.0,248016.0,249167.0,250250.0,249417.0,249417.0,255000.0,260667.0,270333.0,271500.0,277500.0,272833.0,270000.0
753875,170,"Crestview, FL",msa,FL,224182.0,238483.0,243167.0,247467.0,235133.0,221800.0,210467.0,202133.0,200300.0,213067.0,216900.0,218733.0,204667.0,211350.0,208017.0,211850.0,210500.0,217167.0,214167.0,204133.0,194800.0,200217.0,206750.0,213000.0,210083.0,204500.0,193333.0,187500.0,184450.0,186450.0,185617.0,188750.0,192667.0,194333.0,188133.0,193133.0,193133.0,205000.0,204083.0,202750.0,195917.0,191833.0,186667.0,183350.0,176683.0,178133.0,183617.0,188617.0,192000.0,196985.0,200319.0,204152.0,196500.0,201500.0,202833.0,206833.0,198667.0,193167.0,184833.0,189667.0,192417.0,210667.0,216262.0,225512.0,224729.0,217467.0,210800.0,201667.0,206833.0,213500.0,220133.0,218300.0,210300.0,212000.0,216533.0,222867.0,223617.0,218667.0,218667.0,222917.0,229333.0,232667.0,235967.0,241300.0,239633.0,234650.0,235017.0,243350.0,248783.0,246417.0,234083.0,222333.0,214650.0,224117.0,233117.0,239467.0,241250.0,249538.0,255538.0,261621.0,257333.0,255000.0,243333.0,242000.0,237967.0,243950.0,244283.0,253483.0,257500.0,260329.0,264495.0,261162.0,260817.0,249817.0,248567.0,243500.0,250333.0,259583.0,264800.0,270888.0,271221.0,278588.0,280667.0,282167.0,278167.0,274833.0,271500.0,276500.0,274500.0,277500.0,265800.0,269467.0,266300.0,276333.0,277167.0,284167.0,287333.0,287250.0,283917.0,280750.0,284500.0,284500.0,284500.0,286333.0,288000.0,296333.0,305000.0,328333.0,346667.0,360000.0,356667.0,358333.0,355333.0,360333.0,362000.0,368333.0,376667.0,385000.0,379967.0,380633.0,368967.0,373667.0,374933.0,383267.0,395267.0,399750.0,403050.0,404717.0,424967.0,435000.0,444333.0,417333.0,408667.0,395167.0
394543,171,"Duluth, MN",msa,MN,114922.0,122089.0,128917.0,129833.0,129800.0,123525.0,116025.0,115225.0,115833.0,118333.0,112000.0,112483.0,110983.0,115117.0,117092.0,122409.0,124609.0,122817.0,118167.0,112667.0,110333.0,109633.0,112467.0,110967.0,114167.0,114333.0,123417.0,126233.0,130733.0,123817.0,118500.0,110000.0,110000.0,106667.0,107333.0,108233.0,112417.0,117309.0,120742.0,125725.0,126583.0,123983.0,119817.0,112400.0,110667.0,104333.0,105333.0,103000.0,108833.0,112817.0,120859.0,125859.0,128542.0,127467.0,126300.0,122267.0,121967.0,118633.0,115000.0,112667.0,111071.0,117738.0,126721.0,134983.0,138717.0,132067.0,128317.0,120783.0,120783.0,117867.0,120543.0,118877.0,123485.0,124275.0,129275.0,135333.0,140417.0,139417.0,134417.0,129667.0,129000.0,124545.0,119879.0,119045.0,124500.0,133500.0,140667.0,143000.0,145333.0,142000.0,135524.0,127221.0,124221.0,126697.0,131650.0,130317.0,129317.0,132000.0,140000.0,149667.0,150333.0,148667.0,143667.0,142667.0,141000.0,139333.0,130667.0,127300.0,130300.0,143117.0,153650.0,161950.0,161467.0,156967.0,150333.0,147650.0,145317.0,144483.0,145333.0,141500.0,139000.0,136500.0,148300.0,157467.0,163467.0,161833.0,154167.0,150917.0,149618.0,149285.0,145702.0,143667.0,148298.0,155765.0,163915.0,168867.0,170567.0,164083.0,157583.0,156583.0,154583.0,149000.0,145667.0,146000.0,160667.0,170833.0,182333.0,185667.0,186483.0,189950.0,188283.0,184967.0,181500.0,177833.0,171167.0,166333.0,170667.0,185317.0,198650.0,202950.0,206633.0,204967.0,204600.0,198600.0,193600.0,184667.0,183400.0,181900.0,189567.0,200167.0,212000.0,220300.0,223600.0,227642.0
395179,172,"Utica, NY",msa,NY,88256.0,89265.0,89465.0,92283.0,95617.0,99142.0,96058.0,93225.0,90315.0,87481.0,88648.0,86747.0,90913.0,91163.0,95837.0,95970.0,96803.0,93967.0,96617.0,93033.0,94283.0,88800.0,88817.0,86417.0,87650.0,88967.0,96200.0,97667.0,101000.0,96880.0,99980.0,99447.0,103067.0,95050.0,91750.0,86750.0,89667.0,93250.0,93917.0,95200.0,94617.0,98117.0,99673.0,97803.0,96470.0,90630.0,87783.0,83950.0,88783.0,93800.0,99633.0,103449.0,106466.0,104747.0,101098.0,97466.0,94862.0,95779.0,93928.0,93417.0,93500.0,94333.0,99333.0,104817.0,111483.0,112283.0,108800.0,104295.0,100228.0,97978.0,99140.0,97390.0,96640.0,93217.0,101733.0,102717.0,108600.0,102683.0,106700.0,105083.0,111000.0,106833.0,102000.0,101833.0,101000.0,101333.0,97833.0,104500.0,113167.0,116667.0,115000.0,110333.0,105333.0,100733.0,98567.0,97900.0,96500.0,102000.0,110000.0,119000.0,122667.0,121500.0,118400.0,111400.0,111717.0,108450.0,106817.0,100333.0,101500.0,101133.0,103383.0,108917.0,116817.0,122900.0,124567.0,125627.0,124875.0,119858.0,114232.0,110983.0,112750.0,119750.0,122083.0,125333.0,125000.0,127333.0,127333.0,127500.0,127333.0,125240.0,124407.0,121107.0,119783.0,116533.0,124300.0,129050.0,135967.0,135000.0,138667.0,137833.0,137500.0,134833.0,130660.0,129493.0,128627.0,132283.0,135978.0,141178.0,144648.0,146787.0,150120.0,151840.0,152173.0,148823.0,148050.0,146050.0,151067.0,155000.0,158333.0,160000.0,162648.0,166132.0,169792.0,167143.0,168493.0,166483.0,166483.0,166650.0,164667.0,167150.0,166733.0,172067.0,180667.0,188417.0
394803,173,"Longview, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119788.0,130500.0,128833.0,128917.0,134250.0,139150.0,141983.0,142900.0,143833.0,144683.0,143267.0,138100.0,135183.0,136850.0,136850.0,135833.0,134067.0,138317.0,142150.0,141883.0,139967.0,137550.0,140050.0,143717.0,141540.0,142740.0,139740.0,138000.0,138667.0,141167.0,146167.0,145317.0,148150.0,150150.0,151250.0,149583.0,147717.0,146800.0,143467.0,142500.0,138833.0,143167.0,144617.0,149950.0,150617.0,151667.0,150667.0,148000.0,149667.0,149000.0,146500.0,147330.0,142997.0,143197.0,146033.0,149000.0,154800.0,150133.0,152500.0,147000.0,150167.0,149917.0,157917.0,154083.0,158333.0,157000.0,161625.0,159375.0,165875.0,162917.0,161500.0,155250.0,158583.0,161833.0,163583.0,161883.0,162133.0,167133.0,173467.0,177633.0,177467.0,177833.0,169000.0,166808.0,165108.0,169942.0,165633.0,165667.0,165667.0,170333.0,170333.0,178500.0,181500.0,184167.0,186400.0,189400.0,195733.0,192000.0,191500.0,190142.0,193975.0,199475.0,202667.0,208833.0,214167.0,219000.0,218333.0,218167.0,219167.0,223167.0,220000.0,220583.0,225917.0,237583.0,244000.0,246917.0,246917.0,244917.0,241967.0
395061,174,"San Luis Obispo, CA",msa,CA,484167.0,480000.0,489333.0,488083.0,474417.0,455750.0,437000.0,427667.0,419500.0,427833.0,423333.0,413000.0,391167.0,391667.0,389500.0,396333.0,397333.0,406500.0,409833.0,408500.0,406000.0,396000.0,393333.0,388667.0,395333.0,388667.0,391667.0,385750.0,394083.0,386417.0,382333.0,384000.0,379500.0,374500.0,363667.0,364833.0,378167.0,385167.0,387833.0,368667.0,362500.0,355833.0,365000.0,367667.0,371833.0,360167.0,340667.0,343000.0,351333.0,376500.0,376667.0,387083.0,380167.0,383333.0,378417.0,374333.0,377833.0,381500.0,388667.0,384667.0,388833.0,401333.0,410333.0,420333.0,420500.0,423833.0,427167.0,432000.0,437000.0,440333.0,437583.0,439250.0,429917.0,437000.0,439000.0,451667.0,448333.0,443000.0,433000.0,428333.0,431667.0,442000.0,450333.0,459000.0,462250.0,471583.0,479583.0,478667.0,480000.0,479167.0,488167.0,489917.0,489083.0,484083.0,475833.0,477500.0,490833.0,506667.0,503333.0,506667.0,505000.0,520000.0,507667.0,506833.0,500833.0,506500.0,504000.0,509333.0,519333.0,535333.0,530833.0,535833.0,541500.0,557500.0,554083.0,559083.0,561583.0,563300.0,561633.0,558300.0,565000.0,572333.0,571500.0,581500.0,582500.0,599667.0,586167.0,587667.0,573000.0,578167.0,564167.0,567500.0,579500.0,587000.0,590333.0,588000.0,585583.0,590583.0,585917.0,586667.0,583833.0,591833.0,594167.0,592000.0,577333.0,573000.0,580083.0,593417.0,620250.0,631333.0,646167.0,653333.0,668500.0,670167.0,656167.0,652833.0,681333.0,705833.0,727500.0,728000.0,741333.0,734667.0,737500.0,736333.0,748667.0,764583.0,776583.0,783083.0,795167.0,818500.0,843000.0,831667.0,811500.0,794833.0
